index,0,1,2
26457,0.02,0.14,0.84
26458,0.1,0.525,0.375
26459,0.12,0.175,0.705
26460,0.006,0.03,0.9640000000000001
26461,0.08,0.22,0.7
26462,0.0,0.03,0.97
26463,0.3566666666666667,0.5933333333333334,0.05
26464,0.01,0.02,0.97
26465,0.05333333333333334,0.10666666666666667,0.84
26466,0.01,0.8,0.19
26467,0.02,0.01,0.97
26468,0.02,0.0,0.98
26469,0.91,0.0,0.09
26470,0.07,0.33,0.6
26471,0.01,0.06,0.93
26472,0.13,0.2,0.67
26473,0.03,0.08,0.89
26474,0.20833333333333331,0.7116666666666666,0.08
26475,0.6366666666666666,0.01,0.35333333333333333
26476,0.01,0.05,0.94
26477,0.46,0.16,0.38
26478,0.03,0.06,0.91
26479,0.0225,0.05333333333333334,0.9241666666666667
26480,0.01,0.01,0.98
26481,0.03,0.68,0.29
26482,0.02,0.03,0.95
26483,0.003333333333333333,0.5366666666666666,0.46
26484,0.11,0.13,0.76
26485,0.02,0.01,0.97
26486,0.06,0.16666666666666663,0.7733333333333333
26487,0.11,0.18833333333333335,0.7016666666666665
26488,0.08,0.84,0.08
26489,0.0,0.26,0.74
26490,0.04,0.26,0.7
26491,0.01,0.0,0.99
26492,0.06,0.23,0.71
26493,0.93,0.07,0.0
26494,0.07,0.11,0.82
26495,0.04,0.08,0.88
26496,0.3,0.03,0.67
26497,0.04,0.9,0.06
26498,0.23,0.66,0.11
26499,0.01,0.03,0.96
26500,0.03,0.79,0.18
26501,0.07666666666666666,0.4175,0.5058333333333332
26502,0.0,0.01,0.99
26503,0.2,0.45,0.35
26504,0.09,0.2333333333333333,0.6766666666666665
26505,0.12,0.05,0.83
26506,0.07,0.89,0.04
26507,0.0925,0.8375,0.07
26508,0.41,0.253,0.337
26509,0.1,0.08,0.82
26510,0.0,0.2766666666666666,0.7233333333333334
26511,0.0,0.04,0.96
26512,0.215,0.24666666666666665,0.5383333333333333
26513,0.0,0.11833333333333335,0.8816666666666667
26514,0.11,0.1225,0.7675
26515,0.8194365079365078,0.015,0.16556349206349208
26516,0.06,0.3,0.64
26517,0.21333333333333335,0.7166666666666666,0.07
26518,0.06,0.13,0.81
26519,0.7959999999999999,0.094,0.11
26520,0.0,0.99,0.01
26521,0.06,0.68,0.26
26522,0.01,0.13,0.86
26523,0.03,0.305,0.665
26524,0.06,0.2866666666666666,0.6533333333333334
26525,0.29766666666666663,0.08233333333333334,0.62
26526,0.04,0.06,0.9
26527,0.11,0.78,0.11
26528,0.09699999999999999,0.903,0.0
26529,0.07,0.14,0.79
26530,0.185,0.13,0.685
26531,0.01,0.018666666666666665,0.9713333333333334
26532,0.81,0.0,0.19
26533,0.06,0.09,0.85
26534,0.03,0.04,0.93
26535,0.01,0.08666666666666666,0.9033333333333334
26536,0.12,0.13,0.75
26537,0.01,0.07,0.92
26538,0.02,0.48,0.5
26539,0.01,0.068,0.922
26540,0.2425,0.1825,0.575
26541,0.0,0.0,1.0
