index,0,1,2
26457,0.0,0.25,0.75
26458,0.55,0.2,0.25
26459,0.07,0.08,0.85
26460,0.02,0.07,0.91
26461,0.0375,0.22,0.7425
26462,0.01,0.07,0.92
26463,0.49,0.43,0.08
26464,0.0,0.0,1.0
26465,0.05,0.0925,0.8575
26466,0.01,0.275,0.715
26467,0.05,0.01,0.94
26468,0.01,0.04,0.95
26469,0.87,0.01,0.12
26470,0.19,0.09666666666666668,0.7133333333333333
26471,0.065,0.0875,0.8475
26472,0.04,0.294,0.6659999999999999
26473,0.01,0.03,0.96
26474,0.22333333333333333,0.7166666666666667,0.06
26475,0.67,0.15,0.18
26476,0.04,0.045,0.915
26477,0.16477777777777777,0.06,0.7752222222222223
26478,0.03,0.04,0.93
26479,0.04,0.04,0.92
26480,0.03666666666666667,0.02,0.9433333333333335
26481,0.0,0.81,0.19
26482,0.44,0.0,0.56
26483,0.015,0.25,0.735
26484,0.11749999999999998,0.14666666666666667,0.7358333333333335
26485,0.0,0.03,0.97
26486,0.02,0.11,0.87
26487,0.13,0.09999999999999998,0.77
26488,0.06,0.87,0.07
26489,0.0,0.36,0.64
26490,0.08,0.15,0.77
26491,0.0,0.0,1.0
26492,0.04333333333333333,0.1575,0.7991666666666667
26493,0.81,0.19,0.0
26494,0.18333333333333335,0.20666666666666664,0.61
26495,0.015,0.05,0.935
26496,0.36166666666666664,0.04833333333333333,0.59
26497,0.02,0.89,0.09
26498,0.24,0.69,0.07
26499,0.045,0.14,0.815
26500,0.02,0.24,0.74
26501,0.02,0.53,0.45
26502,0.0,0.0,1.0
26503,0.13,0.65,0.22
26504,0.17,0.42,0.41
26505,0.06,0.08,0.86
26506,0.09,0.9,0.01
26507,0.035,0.855,0.11
26508,0.235,0.2633333333333333,0.5016666666666666
26509,0.32333333333333336,0.1,0.5766666666666667
26510,0.0,0.11,0.89
26511,0.03,0.04,0.93
26512,0.1643333333333333,0.18899999999999997,0.6466666666666666
26513,0.01,0.02,0.97
26514,0.025,0.02,0.955
26515,0.05,0.03,0.92
26516,0.0,0.3,0.7
26517,0.33,0.56,0.11
26518,0.07,0.16,0.77
26519,0.86,0.04,0.1
26520,0.0,0.96,0.04
26521,0.01,0.13,0.86
26522,0.14,0.155,0.705
26523,0.15,0.22333333333333333,0.6266666666666666
26524,0.1525,0.2841666666666667,0.5633333333333334
26525,0.1725,0.1375,0.69
26526,0.04,0.09,0.87
26527,0.08,0.865,0.055
26528,0.03,0.95,0.02
26529,0.54,0.05,0.41
26530,0.0775,0.2,0.7225
26531,0.01,0.01583333333333333,0.9741666666666667
26532,0.84,0.01,0.15
26533,0.05,0.15,0.8
26534,0.09,0.07,0.84
26535,0.03,0.03,0.94
26536,0.209,0.166,0.625
26537,0.0475,0.09,0.8625
26538,0.04,0.56,0.4
26539,0.03,0.08416666666666668,0.8858333333333335
26540,0.2816666666666666,0.125,0.5933333333333333
26541,0.01,0.04,0.95
26542,0.01,0.08,0.91
26543,0.0,0.03,0.97
26544,0.1485,0.16,0.6915
26545,0.01,0.19,0.8
26546,0.01,0.06,0.93
26547,0.005,0.03,0.965
26548,0.04,0.03,0.93
26549,0.17,0.82,0.01
26550,0.0,0.4692142857142858,0.5307857142857144
26551,0.0,0.68,0.32
26552,0.07,0.105,0.825
26553,0.03,0.06,0.91
26554,0.16666666666666663,0.5633333333333334,0.27
26555,0.05,0.02,0.93
26556,0.0,0.03,0.97
26557,0.04,0.02,0.94
26558,0.75,0.0325,0.2175
26559,0.2625,0.0275,0.71
26560,0.06,0.114,0.826
26561,0.03,0.07,0.9
26562,0.08,0.07,0.85
26563,0.02,0.055,0.925
26564,0.0,0.12,0.88
26565,0.01,0.85,0.14
26566,0.09,0.1,0.81
26567,0.06,0.085,0.855
26568,0.29,0.62,0.09
26569,0.0,0.09833333333333334,0.9016666666666666
26570,0.08,0.644,0.276
26571,0.08,0.11,0.81
26572,0.056666666666666664,0.44666666666666666,0.4966666666666667
26573,0.2225,0.1475,0.63
26574,0.26,0.04,0.7
26575,0.1,0.094,0.8059999999999999
26576,0.08166666666666667,0.013333333333333332,0.905
26577,0.23,0.225,0.545
26578,0.27,0.18,0.55
26579,0.22,0.69,0.09
26580,0.1,0.18166666666666664,0.7183333333333333
26581,0.15,0.1925,0.6575
26582,0.01,0.0,0.99
26583,0.0475,0.06,0.8925
26584,0.21,0.12,0.67
26585,0.0,0.91,0.09
26586,0.21,0.68,0.11
26587,0.10666666666666667,0.5825,0.3108333333333333
26588,0.01,0.01,0.98
26589,0.065,0.025,0.91
26590,0.0,0.7766666666666666,0.22333333333333336
26591,0.305,0.585,0.11
26592,0.26,0.01,0.73
26593,0.09,0.55,0.36
26594,0.08,0.19,0.73
26595,0.02,0.01,0.97
26596,0.03,0.06,0.91
26597,0.18,0.49,0.33
26598,0.13,0.1,0.77
26599,0.0475,0.04650000000000001,0.9059999999999999
26600,0.01,0.0,0.99
26601,0.02,0.19,0.79
26602,0.03,0.08333333333333334,0.8866666666666667
26603,0.045,0.06,0.895
26604,0.02,0.13,0.85
26605,0.04,0.06,0.9
26606,0.155,0.33233333333333337,0.5126666666666667
26607,0.11,0.88,0.01
26608,0.06,0.08666666666666668,0.8533333333333334
26609,0.035,0.04,0.925
