index,0,1,2
26457,0.01,0.19,0.8
26458,0.58,0.14,0.28
26459,0.01,0.08,0.91
26460,0.028999999999999998,0.04,0.9309999999999999
26461,0.045,0.19,0.765
26462,0.02,0.024,0.956
26463,0.45,0.5,0.05
26464,0.04,0.02,0.94
26465,0.03,0.12166666666666667,0.8483333333333334
26466,0.0,0.205,0.795
26467,0.03,0.045,0.925
26468,0.01,0.0,0.99
26469,0.85,0.0325,0.1175
26470,0.20166666666666663,0.2583333333333333,0.54
26471,0.0,0.03083333333333333,0.9691666666666666
26472,0.11,0.12,0.77
26473,0.01,0.04,0.95
26474,0.18333333333333332,0.7566666666666666,0.06
26475,0.5760000000000001,0.25,0.174
26476,0.01,0.05,0.94
26477,0.10416666666666666,0.13,0.7658333333333335
26478,0.02,0.04,0.94
26479,0.03666666666666667,0.03,0.9333333333333335
26480,0.02,0.03,0.95
26481,0.016666666666666666,0.7,0.2833333333333333
26482,0.08,0.0,0.92
26483,0.0,0.19,0.81
26484,0.145,0.14,0.715
26485,0.02,0.01,0.97
26486,0.04,0.15,0.81
26487,0.04666666666666667,0.10333333333333333,0.85
26488,0.04,0.84,0.12
26489,0.0,0.27,0.73
26490,0.12,0.16,0.72
26491,0.01,0.03,0.96
26492,0.013999999999999999,0.24,0.746
26493,0.85,0.15,0.0
26494,0.095,0.145,0.76
26495,0.015,0.04,0.945
26496,0.19,0.02,0.79
26497,0.02,0.93,0.05
26498,0.16,0.78,0.06
26499,0.0,0.01,0.99
26500,0.03,0.24,0.73
26501,0.08,0.52,0.4
26502,0.0,0.0,1.0
26503,0.09,0.68,0.23
26504,0.06333333333333334,0.31,0.6266666666666667
26505,0.045,0.02,0.935
26506,0.07,0.86,0.07
26507,0.11,0.79,0.1
26508,0.41,0.22,0.37
26509,0.14,0.12,0.74
26510,0.0,0.105,0.895
26511,0.05,0.02,0.93
26512,0.18,0.38,0.44
26513,0.01,0.003333333333333333,0.9866666666666666
26514,0.01,0.0,0.99
26515,0.195,0.0,0.805
26516,0.02333333333333333,0.27666666666666667,0.7
26517,0.36,0.59,0.05
26518,0.06,0.125,0.815
26519,0.835,0.04,0.125
26520,0.01,0.96,0.03
26521,0.01,0.06,0.93
26522,0.12,0.1,0.78
26523,0.08,0.25,0.67
26524,0.09,0.29,0.62
26525,0.3406666666666666,0.07933333333333333,0.58
26526,0.024,0.02,0.956
26527,0.02,0.85,0.13
26528,0.0725,0.9275,0.0
26529,0.52,0.04,0.44
26530,0.08,0.21666666666666667,0.7033333333333335
26531,0.0,0.0,1.0
26532,0.71,0.04,0.25
26533,0.04,0.18,0.78
26534,0.06,0.02,0.92
26535,0.0,0.04,0.96
26536,0.15,0.25,0.6
26537,0.03,0.09,0.88
26538,0.02,0.58,0.4
26539,0.01,0.08833333333333332,0.9016666666666667
26540,0.22,0.07,0.71
26541,0.01,0.04,0.95
26542,0.1,0.095,0.805
26543,0.04,0.01,0.95
26544,0.13,0.06,0.81
26545,0.01,0.22,0.77
26546,0.04,0.06,0.9
26547,0.02,0.0,0.98
26548,0.03,0.0,0.97
26549,0.24,0.74,0.02
26550,0.0,0.5096190476190476,0.49038095238095236
26551,0.0,0.605,0.395
26552,0.018333333333333333,0.06166666666666666,0.92
26553,0.01,0.03,0.96
26554,0.16,0.59,0.25
26555,0.07,0.04333333333333333,0.8866666666666666
26556,0.0,0.02,0.98
26557,0.02,0.03,0.95
26558,0.81,0.03,0.16
26559,0.19,0.01,0.8
26560,0.05,0.16,0.79
26561,0.02,0.1,0.88
26562,0.013333333333333332,0.04666666666666667,0.94
26563,0.08,0.09,0.83
26564,0.016666666666666666,0.06,0.9233333333333333
26565,0.04,0.88,0.08
