index,0,1,2
26457,0.05,0.27,0.68
26458,0.56,0.28,0.16
26459,0.04,0.04,0.92
26460,0.04666666666666666,0.06,0.8933333333333334
26461,0.0975,0.17,0.7325
26462,0.02,0.04666666666666666,0.9333333333333335
26463,0.5,0.47,0.03
26464,0.05,0.0,0.95
26465,0.03,0.14833333333333332,0.8216666666666668
26466,0.0,0.29,0.71
26467,0.01,0.03,0.96
26468,0.0,0.01,0.99
26469,0.81,0.05,0.14
26470,0.17,0.26,0.57
26471,0.01,0.035,0.955
26472,0.08,0.11,0.81
26473,0.04166666666666666,0.05,0.9083333333333334
26474,0.25583333333333336,0.6841666666666667,0.06
26475,0.607,0.215,0.17800000000000002
26476,0.01,0.07,0.92
26477,0.0895,0.08,0.8305
26478,0.04,0.055,0.905
26479,0.02333333333333333,0.02,0.9566666666666667
26480,0.0,0.08,0.92
26481,0.005,0.645,0.35
26482,0.13,0.01,0.86
26483,0.0,0.29,0.71
26484,0.11266666666666665,0.09,0.7973333333333333
26485,0.0,0.015,0.985
26486,0.01,0.11,0.88
26487,0.085,0.13533333333333333,0.7796666666666667
26488,0.042,0.818,0.14
26489,0.0,0.34,0.66
26490,0.18,0.05,0.77
26491,0.0,0.01,0.99
26492,0.025,0.275,0.7
26493,0.87,0.13,0.0
26494,0.07,0.14400000000000002,0.7859999999999999
26495,0.02,0.03,0.95
26496,0.2,0.045,0.755
26497,0.01,0.92,0.07
26498,0.52,0.39,0.09
26499,0.01,0.07,0.92
26500,0.04,0.34,0.62
26501,0.08,0.3775,0.5425
26502,0.0,0.0,1.0
26503,0.1,0.67,0.23
26504,0.09,0.3,0.61
26505,0.05,0.06,0.89
26506,0.09,0.87,0.04
26507,0.06,0.89,0.05
26508,0.39,0.22,0.39
26509,0.14,0.04,0.82
26510,0.01,0.08,0.91
26511,0.01,0.02,0.97
26512,0.185,0.28369047619047616,0.5313095238095238
26513,0.003333333333333333,0.0225,0.9741666666666666
26514,0.04,0.01,0.95
26515,0.14625,0.0,0.85375
26516,0.02,0.27,0.71
26517,0.28966666666666663,0.6603333333333333,0.05
26518,0.06555555555555555,0.13,0.8044444444444444
26519,0.7775,0.1,0.1225
26520,0.0,0.97,0.03
26521,0.0,0.1,0.9
26522,0.08,0.14,0.78
26523,0.08,0.21,0.71
26524,0.09333333333333332,0.2633333333333333,0.6433333333333334
26525,0.30738095238095237,0.08261904761904763,0.61
26526,0.062,0.057999999999999996,0.88
26527,0.13,0.78,0.09
26528,0.05,0.95,0.0
26529,0.59,0.06,0.35
26530,0.125,0.1875,0.6875
26531,0.0,0.0,1.0
26532,0.68,0.0,0.32
26533,0.049,0.15,0.8009999999999999
26534,0.025,0.02,0.955
26535,0.01,0.06,0.93
26536,0.14666666666666667,0.21,0.6433333333333334
26537,0.03,0.02,0.95
26538,0.0,0.475,0.525
26539,0.01,0.13333333333333333,0.8566666666666667
26540,0.2,0.11,0.69
26541,0.01,0.01,0.98
26542,0.04,0.06,0.9
26543,0.09,0.01,0.9
26544,0.1,0.13,0.77
26545,0.01,0.14,0.85
26546,0.06,0.04,0.9
26547,0.04,0.03,0.93
26548,0.03,0.0,0.97
26549,0.24,0.72,0.04
26550,0.0,0.3786190476190477,0.6213809523809524
26551,0.0,0.6616666666666666,0.33833333333333326
26552,0.01,0.07,0.92
26553,0.03,0.02,0.95
26554,0.21,0.62,0.17
26555,0.05,0.05,0.9
26556,0.0,0.08,0.92
26557,0.03,0.01,0.96
26558,0.88,0.05,0.07
26559,0.25,0.02,0.73
26560,0.06,0.19,0.75
26561,0.01,0.09,0.9
26562,0.03,0.02,0.95
26563,0.03,0.04,0.93
26564,0.0,0.09,0.91
26565,0.02,0.84,0.14
26566,0.09,0.04333333333333333,0.8666666666666667
26567,0.04,0.01,0.95
26568,0.24,0.69,0.07
26569,0.0,0.115,0.885
