index,운송장_건수
0,5.1495277372616375
1,5.698428391359322
2,3.9321394130399505
3,5.876469813063811
4,4.4206307565569185
5,6.620976575022679
6,6.528086975238658
7,6.783557775550913
8,4.524676269446748
9,9.221531530203084
10,5.079802511181063
11,8.34014935608113
12,7.185836254758005
13,6.375816472943684
14,3.9851972507096285
15,5.645369135214869
16,5.28515269122859
17,5.346804084861719
18,11.266303492335618
19,10.232386708688644
20,6.059697693091904
21,4.970205224721232
22,6.310150430117663
23,4.580332158650988
24,5.000483725992834
25,4.6255137114026175
26,5.1556954644991855
27,7.856763905865062
28,8.273543082042796
29,5.020044657164807
30,5.5007399508992645
31,9.334473285947928
32,7.629957077956898
33,5.10342740948565
34,4.390573202816579
35,4.7079618467900755
36,6.6551109547659095
37,4.817649383755346
38,5.107682560673187
39,6.232475538701184
40,4.896868071957798
41,5.8394800414883825
42,5.0752637908103795
43,8.31752527963993
44,8.104637295396723
45,7.370476979071494
46,4.607282779637487
47,5.829834426035083
48,20.472741097371006
49,7.665172154351295
50,5.787292871071769
51,7.828131733497133
52,7.128000006726967
53,4.622944934382377
54,6.006732585308666
55,6.160502482103075
56,6.453080310075784
57,7.417160439926095
58,5.207409090956832
59,8.481494053975664
60,6.405466898341647
61,4.239156625801637
62,7.099654524553626
63,4.4983177326482
64,5.578919540167447
65,4.743806367897883
66,7.733574442337775
67,6.407989637578535
68,6.904551114353553
69,5.003873170624007
70,4.472405394532252
71,7.091745047878625
72,5.557152760867976
73,6.977628629568076
74,4.416349410750921
75,7.829857479971744
76,4.987234361408736
77,4.588549568821271
78,3.7816093276834546
79,7.8433012551311485
80,6.8179047140584705
81,3.721814336572889
82,5.618713073726709
83,4.341783203927271
84,3.925432255252172
85,7.29635946600465
86,7.054718083117256
87,5.925040613268718
88,5.830680830334124
89,4.974672972833877
90,6.385910876656819
91,5.327653187360082
92,5.137100383304693
93,8.572482561147687
94,6.4486547916519825
95,5.2035737253998615
96,6.258036456351108
97,8.732825006177595
98,7.124024950641481
99,6.413380378329207
100,5.401063624792864
101,4.819960433669149
102,4.758909480890664
103,4.165033503498281
104,5.156942865463991
105,5.437344327542886
106,23.564715959999557
107,4.208743806550232
108,5.4182522182944535
109,6.473905891132005
110,5.5840645756144
111,6.58599844863007
112,7.003157526227519
113,21.38356703512747
114,5.525519425224721
115,6.363723465296293
116,7.753754043955093
117,4.093486767425186
118,4.916885056551975
119,7.0008670995511215
120,4.868528670653154
121,5.044533384696232
122,5.13214994871315
123,7.884051471910173
124,5.3060949626004525
125,3.56069779566283
126,4.791619959719177
127,3.8742038227084135
128,4.508337415466352
