index,운송장_건수
0,12.339339579925683
1,5.569540827351954
2,6.370589503719459
3,5.21601493577395
4,4.4645878075140555
5,3.6427605044962212
6,4.406502997121926
7,3.5296211313550123
8,4.353569333108748
9,4.795776052180983
10,4.214127520784888
11,4.558435513671485
12,4.891152767082355
13,3.6499981513634143
14,4.758643571221372
15,4.138885232167041
16,4.816651353585793
17,4.330982830431535
18,4.41092596521917
19,5.513703872380252
20,4.760323736565714
21,3.6326370923188835
22,4.1214856080081805
23,4.285018025812436
24,3.9922710206165775
25,4.324279091257478
26,4.9305183719151096
27,4.657119255822164
28,4.329224644809984
29,4.544841221062941
30,13.806031820254805
31,3.855921147888266
32,4.402662037114526
33,4.626488627481017
34,4.304348702232802
35,6.0707861204550015
36,5.593897956681419
37,4.353569333108748
38,4.686662242255739
39,8.487912584539963
40,5.7541144265138495
41,5.462874645464528
42,4.795840479125959
43,4.303281800152754
44,4.946462792494514
45,5.262918059838256
46,4.46481275481779
47,4.816651353585793
48,9.474985077783241
49,5.8578985733115925
50,6.908597910820811
51,5.74346591668714
52,9.21660722384341
53,4.324279091257478
54,4.361013599093179
55,4.990690649780893
56,5.409629107739036
57,4.060933491297584
58,4.522584627485877
59,3.8017434292866383
60,15.611043431211666
61,3.642888975471484
62,4.754594508383734
63,3.721367760019724
64,4.188372236368973
65,9.64952135607962
66,9.78850308768074
67,5.375790473401693
68,4.809721124965489
69,4.335659905900499
70,4.170818301029519
71,8.4019545711851
72,2.8779263325012496
73,6.554330111036288
74,3.7099418817975733
75,6.682386537799396
76,3.4571161162196016
77,4.214127520784888
78,3.7564233965415488
79,4.4054941472708675
80,5.492430713670283
81,3.9352091542499603
82,3.693142117104926
83,3.7848958799352346
84,3.9847598204351837
85,6.693761218089354
86,6.51365780237537
87,4.326005845422759
88,4.957077183592444
89,4.801636902293311
90,4.72698561136596
91,7.494131284182102
92,3.7942010610139247
93,5.894575103743553
94,4.990690649780893
95,5.003648283638266
96,4.352667159281118
97,6.072837393990167
98,4.394932759865383
99,5.32633434453659
100,4.128324224699635
101,5.1013085376470935
102,4.373728735195436
103,4.048034192986336
104,5.323402695144211
105,5.291560072307939
106,9.462745149501023
107,4.718583767259174
108,5.323402695144211
109,4.449813937596128
110,4.635666421839331
111,4.429086091550156
112,5.333061832535108
113,6.374827394021196
114,4.98772093878174
115,6.075175103781556
116,5.799926432266201
117,4.326415320359591
118,4.280970025141943
119,6.7564657547747675
120,4.326415320359591
121,4.034138791808391
122,5.04672646207321
123,5.456402787831178
124,5.137818282653423
125,4.020455695174251
126,5.292672423203815
127,4.396990251956381
128,4.3582234097691925
129,4.302571115869868
130,4.074119845966925
131,4.110826990211709
132,4.377252819639468
133,4.462775031598083
134,4.929816415498984
135,4.643701353550247
136,3.74417687064499
137,4.0127511270700404
138,6.554330111036288
139,4.631134049312121
140,4.694309278430827
141,4.059078305395582
142,5.950379077451715
143,4.419463468121845
144,4.595316542765309
145,4.187210865198911
146,3.9611410805461182
147,5.690577429718644
148,4.035756345795829
149,7.666683770830407
150,4.453848028670882
151,4.471484464801479
152,4.379996349466593
153,4.247934857173146
154,5.406436592985489
155,4.009546307468031
156,4.758906147025112
157,4.456627415945992
158,4.974181993376385
159,4.80253373397592
160,4.059078305395582
